"";"id";"kultur2";"NAME_HAUPT";"NAME_UNTER";"NAME_3";"DGM";"EL.closedH";"EL.diverge";"EL.heightA";"EL.heigh_1";"EL.exposit";"EL.reliefU";"EL.relie_1";"EL.relie_2";"EL.terrain";"EL.soilMoi";"EL.slope";"Gefährdun";"Gefährd_1";"Gefährd_2";"Bodenabtra";"EL.Elevati";"X";"Y"
"10764";24408;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Cottbusser Sandplatte";"Spree-Neiße";114,55;NA;4,822;4,20508;4,2771;242,04796;6;22;NA;0,8566;12,16749;0,45739;2;1;1;1,72166;NA;466928,63;5721131,89
"10765";24409;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Cottbusser Sandplatte";"Spree-Neiße";119,79;NA;2,84895;2,44838;NA;297,017;6;22;NA;0,89561;11,25681;1,24086;NA;NA;NA;NA;NA;468428,63;5721131,89
"10766";24410;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Lausitzer Grenzwall";"Spree-Neiße";149,57001;NA;-2,7273;32,80172;23,9417;98,35845;1;23;NA;0,61015;5,26914;2,59134;NA;NA;NA;NA;NA;469928,63;5721131,89
"10767";24411;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Cottbusser Sandplatte";"Spree-Neiße";112,91;NA;-0,20442;0,85502;0,53223;59,0235;2;2;2;0,92824;13,58912;1,19865;NA;NA;NA;NA;NA;471428,63;5721131,89
"10768";24398;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Cottbusser Sandplatte";"Spree-Neiße";103,46;NA;8,4256;0,70874;0,49715;320,23724;6;20;1;0,92969;15,18655;0,26565;NA;NA;NA;NA;NA;451928,63;5721131,89
"10769";24399;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Cottbusser Sandplatte";"Spree-Neiße";106,23;NA;1,64824;6,19913;2,41901;321,86047;6;22;NA;0,8794;11,9369;0,59973;NA;NA;NA;NA;NA;453428,63;5721131,89
"10770";24400;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Cottbusser Sandplatte";"Spree-Neiße";115,54;NA;1,60249;18,70905;7,72144;20,05179;1;22;NA;0,8043;10,82666;0,62833;NA;NA;NA;NA;NA;454928,63;5721131,89
"10771";24401;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Cottbusser Sandplatte";"Spree-Neiße";96,93;NA;25,71937;0,67655;0,58701;140,92625;2;2;2;0,94868;16,79663;0,45887;NA;NA;NA;NA;NA;456428,63;5721131,89
"10772";24402;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Cottbusser Sandplatte";NA;91,18;0,23508;-3,11511;0,01644;0,013;304,43909;5;2;2;0,98954;21,40024;0,00262;NA;NA;NA;NA;NA;457928,63;5721131,89
"10773";24403;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Cottbusser Sandplatte";"Spree-Neiße";95,54;NA;2,0959;2,89684;2,7076;99,92692;6;22;NA;0,88974;13,8987;0,79428;NA;NA;NA;NA;NA;459428,63;5721131,89
"10774";24404;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Cottbusser Sandplatte";"Spree-Neiße";94,22;NA;6,7984;0,24017;0,16837;347,06885;2;2;2;0,96545;18,16278;0,32284;4;0;1;0,62597;NA;460928,63;5721131,89
"10775";24391;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Luckau-Calauer Becken";"Oberspreewald-Lausitz";94,52;NA;5,93005;2,10267;1,93186;281,55344;6;20;1;0,91748;14,06563;0,38147;3;1;1;1,95711;NA;441428,63;5721131,89
"10776";24392;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Luckau-Calauer Becken";"Oberspreewald-Lausitz";94,02;NA;2,70216;2,96535;1,66948;46,13149;6;21;NA;0,9256;16,39364;0,54842;NA;NA;NA;NA;NA;442928,63;5721131,89
"10777";24393;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Luckau-Calauer Becken";"Spree-Neiße";94,31;NA;4,63147;1,78851;1,24745;292,0036;6;20;1;0,90035;12,47317;0,85301;1;NA;NA;NA;NA;444428,63;5721131,89
"10778";24394;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Cottbusser Sandplatte";"Spree-Neiße";97,63;NA;-3,54845;0,72512;0,715;74,59879;2;2;2;0,94478;15,38364;0,22558;NA;NA;NA;NA;NA;445928,63;5721131,89
"10779";24395;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Cottbusser Sandplatte";"Spree-Neiße";100,52;NA;1,95913;1,22318;1,23573;286,27258;6;20;1;0,91947;13,99938;0,47452;NA;NA;NA;NA;NA;447428,63;5721131,89
"10780";24396;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Cottbusser Sandplatte";"Spree-Neiße";119,2;NA;3,11642;13,90755;4,27821;124,70197;6;22;NA;0,79186;10,00351;0,88446;5;1;1;0,85658;NA;448928,63;5721131,89
"10781";24397;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Cottbusser Sandplatte";"Spree-Neiße";110,14;NA;1,29574;4,49812;1,41614;173,90965;6;22;NA;0,87806;11,74988;1,88886;NA;NA;NA;NA;NA;450428,63;5721131,89
"10782";24384;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Lausitzer Grenzwall";"Oberspreewald-Lausitz";125,33;NA;-0,39933;22,37297;14,6241;153,19675;1;23;NA;0,7309;6,84773;1,62634;NA;NA;NA;NA;NA;430928,63;5721131,89
"10783";24385;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Lausitzer Grenzwall";"Oberspreewald-Lausitz";96,36;NA;-4,94594;0,23542;0,23276;78,62506;2;2;2;0,94847;15,21117;1,20571;NA;NA;NA;NA;NA;432428,63;5721131,89
"10784";24386;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Lausitzer Grenzwall";"Oberspreewald-Lausitz";77,89;13,87109;0,18275;0,0072;0,00172;67,75943;5;2;2;0,83012;5,39751;30,37035;NA;NA;NA;NA;NA;433928,63;5721131,89
"10785";24387;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Lausitzer Grenzwall";NA;77,9;21,26521;-4,14447;0,01205;0,00235;350,68607;5;2;2;0,97216;18,49446;0,07551;NA;NA;NA;NA;NA;435428,63;5721131,89
"10786";24388;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Lausitzer Grenzwall";"Oberspreewald-Lausitz";102,84;NA;0,27835;12,98928;3,57877;6,90118;6;23;NA;0,77209;6,25148;2,67402;NA;NA;NA;NA;NA;436928,63;5721131,89
"10787";24389;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Lausitzer Grenzwall";"Oberspreewald-Lausitz";90,31;NA;-11,10638;0,0984;0,00527;114,84151;2;2;2;0,94648;14,78667;1,53206;NA;NA;NA;NA;NA;438428,63;5721131,89
"10788";24390;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Lausitzer Grenzwall";"Oberspreewald-Lausitz";92,71;NA;-4,78753;1,42374;0,1139;334,87216;6;20;1;0,91553;13,56251;0,77261;0;1;1;1,9115;NA;439928,63;5721131,89
"10789";24364;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Kirchhain-Finsterwalder Becken";"Elbe-Elster";NA;NA;9,84437;1,34401;1,1935;80,36179;6;20;1;0,9104;15,64986;2,58747;NA;NA;NA;NA;NA;400928,63;5721131,89
"10790";24365;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Kirchhain-Finsterwalder Becken";"Elbe-Elster";100,25;NA;-4,52924;NA;NA;296,07431;2;2;2;0,9298;14,18313;0,46996;1;0;0;0,41991;NA;402428,63;5721131,89
"10791";24366;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Kirchhain-Finsterwalder Becken";"Elbe-Elster";105,53;NA;-10,93274;0,19743;NA;268,57126;2;3;3;0,94499;14,69468;1,20773;NA;NA;NA;NA;NA;403928,63;5721131,89
"10792";24380;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Kirchhain-Finsterwalder Becken";"Oberspreewald-Lausitz";115,52;0,7543;-8,73646;0,10589;0,09678;216,04373;5;2;2;0,97671;19,94178;0,08186;5;0;1;0,63401;NA;424928,63;5721131,89
"10793";24381;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Kirchhain-Finsterwalder Becken";"Oberspreewald-Lausitz";122,71;NA;-5,40346;7,2205;0,22125;269,46149;6;22;NA;0,85689;10,50874;0,51248;5;0;1;0,54103;NA;426428,63;5721131,89
"10794";24382;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Lausitzer Grenzwall";"Oberspreewald-Lausitz";123,37;NA;4,08983;7,95962;2,575;28,35553;6;22;NA;0,82096;10,16085;0,97817;NA;NA;NA;NA;NA;427928,63;5721131,89
"10795";24383;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Lausitzer Grenzwall";"Oberspreewald-Lausitz";118,78;NA;-0,88022;3,46825;0,73873;223,55719;6;21;NA;0,90189;13,32339;0,86162;NA;NA;NA;NA;NA;429428,63;5721131,89
"10796";24346;"GG alle 1500m";"ELBE-MULDE-TIEFLAND";"Elbe-Elster Tiefland";"Elbe-Elster";82,56;NA;19,82828;0,80961;0,72375;194,39163;2;2;2;0,94786;16,62252;0,13662;NA;NA;NA;NA;NA;373928,63;5721131,89
"10797";24347;"GG alle 1500m";"ELBE-MULDE-TIEFLAND";"Elbe-Elster Tiefland";"Elbe-Elster";82,41;NA;2,06595;0,45798;0,31273;40,6327;2;2;2;0,94762;16,70839;0,32765;5;0;1;0,63197;NA;375428,63;5721131,89
"10798";24348;"GG alle 1500m";"ELBE-MULDE-TIEFLAND";"Elbe-Elster Tiefland";"Elbe-Elster";82,32;NA;2,44064;0,2613;0,2696;316,01245;2;2;2;0,96922;18,60607;0,3816;0;1;1;2,49299;NA;376928,63;5721131,89
"10799";24349;"GG alle 1500m";"ELBE-MULDE-TIEFLAND";"Elbe-Elster Tiefland";"Elbe-Elster";81,71;NA;-25,95205;0,04679;NA;95,55267;2;2;2;0,93795;15,24104;0,64129;2;3;4;9,10871;NA;378428,63;5721131,89
"10800";24350;"GG alle 1500m";"ELBE-MULDE-TIEFLAND";"Elbe-Elster Tiefland";"Elbe-Elster";82,3;NA;4,42888;0,61281;0,5954;259,74884;2;2;2;0,95432;16,81823;0,32503;3;1;1;1,88575;NA;379928,63;5721131,89
"10801";24351;"GG alle 1500m";"ELBE-MULDE-TIEFLAND";"Elbe-Elster Tiefland";"Elbe-Elster";81,94;NA;0,15885;0,40166;0,39882;265,32611;2;2;2;0,94796;20,15614;0,5058;0;3;4;10,36121;NA;381428,63;5721131,89
"10802";24352;"GG alle 1500m";"ELBE-MULDE-TIEFLAND";"Elbe-Elster Tiefland";"Elbe-Elster";82,79;NA;4,45247;0,05514;0,03817;255,16946;2;2;2;0,97754;19,75105;0,12083;2;0;0;0,36368;NA;382928,63;5721131,89
"10803";24342;"GG alle 1500m";"ELBE-MULDE-TIEFLAND";"Elbe-Elster Tiefland";"Elbe-Elster";81,55;NA;41,58237;0,70299;0,70282;331,90994;2;2;2;0,94985;16,17829;0,12782;NA;NA;NA;NA;NA;367928,63;5721131,89
"10804";24343;"GG alle 1500m";"ELBE-MULDE-TIEFLAND";"Elbe-Elster Tiefland";"Elbe-Elster";81,03;0,34112;-0,11339;0,16492;0,07028;77,6666;5;2;2;0,93956;14,58715;0,49135;2;1;1;1,96976;NA;369428,63;5721131,89
"10805";24344;"GG alle 1500m";"ELBE-MULDE-TIEFLAND";"Elbe-Elster Tiefland";"Elbe-Elster";81,3;NA;1,26133;0,3577;0,34004;74,13902;2;2;2;0,93202;14,96661;0,91796;0;2;3;5,24674;NA;370928,63;5721131,89
"10806";24345;"GG alle 1500m";"ELBE-MULDE-TIEFLAND";"Elbe-Elster Tiefland";"Elbe-Elster";81,99;NA;-62,89346;0,41087;0,25122;53,49093;2;2;2;0,95193;17,21351;0,02922;NA;NA;NA;NA;NA;372428,63;5721131,89
"10807";24374;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Kirchhain-Finsterwalder Becken";"Elbe-Elster";125,84;NA;-7,0978;9,34367;0,54115;21,43123;6;22;NA;0,85914;11,01746;1,0502;NA;NA;NA;NA;NA;415928,63;5721131,89
"10808";24375;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Kirchhain-Finsterwalder Becken";"Elbe-Elster";122,06;NA;5,32291;2,23803;0,73974;72,30169;6;21;NA;0,91599;13,20438;0,43773;NA;NA;NA;NA;NA;417428,63;5721131,89
"10809";24376;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Kirchhain-Finsterwalder Becken";"Elbe-Elster";141,35001;NA;-22,09989;20,88074;10,68892;352,43103;1;22;NA;0,78848;11,3469;0,18228;NA;NA;NA;NA;NA;418928,63;5721131,89
"10810";24377;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Kirchhain-Finsterwalder Becken";"Elbe-Elster";NA;NA;4,04677;3,74478;2,10378;185,06671;6;22;NA;0,85827;10,92385;2,30451;4;1;1;2,07136;NA;420428,63;5721131,89
"10811";24378;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Kirchhain-Finsterwalder Becken";"Elbe-Elster";115,45;0,72032;6,62589;0,10688;0,11242;112,87684;5;2;2;0,96043;17,14775;0,25948;5;0;0;0,48867;NA;421928,63;5721131,89
"10812";24379;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Kirchhain-Finsterwalder Becken";"Elbe-Elster";117,19;NA;-0,01999;2,02936;1,57917;132,03867;2;2;2;0,93978;17,16167;0,36958;1;0;0;0,45207;NA;423428,63;5721131,89
"10813";24367;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Kirchhain-Finsterwalder Becken";"Elbe-Elster";106,87;8,09258;1,50268;1,04542;NA;13,52005;3;3;3;0,85073;8,60819;5,02633;NA;NA;NA;NA;NA;405428,63;5721131,89
"10814";24368;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Kirchhain-Finsterwalder Becken";"Elbe-Elster";121,96;NA;5,06751;13,49016;11,97913;38,08595;6;22;NA;0,76311;7,82767;3,37391;NA;NA;NA;NA;NA;406928,63;5721131,89
"10815";24369;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Kirchhain-Finsterwalder Becken";"Elbe-Elster";111,52;NA;5,91393;6,09512;3,34843;108,0618;6;22;NA;0,84802;9,97103;0,8046;4;1;1;0,90463;NA;408428,63;5721131,89
"10816";24370;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Kirchhain-Finsterwalder Becken";"Elbe-Elster";107,62;NA;8,20622;2,6282;1,64443;219,96301;6;22;NA;0,86581;10,70872;6,53345;NA;NA;NA;NA;NA;409928,63;5721131,89
"10817";24371;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Kirchhain-Finsterwalder Becken";"Elbe-Elster";106,94;NA;-10,59286;0,91899;0,40148;273,40454;2;2;2;0,9108;13,85136;1,35354;NA;NA;NA;NA;NA;411428,63;5721131,89
"10818";24372;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Kirchhain-Finsterwalder Becken";"Elbe-Elster";107,87;NA;-4,82932;0,29201;0,10117;221,75668;2;2;2;0,88624;10,74453;5,84139;NA;NA;NA;NA;NA;412928,63;5721131,89
"10819";24373;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Kirchhain-Finsterwalder Becken";"Elbe-Elster";120,46;NA;0,52441;7,88937;1,44932;234,85481;6;23;NA;0,81323;8,26874;1,78528;3;3;3;5,89847;NA;414428,63;5721131,89
"10820";24360;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Niederlausitzer Randhügel";"Elbe-Elster";144,14;NA;20,41513;30,59324;15,10901;0,96123;1;23;NA;0,64372;7,25667;1,32101;NA;NA;NA;NA;NA;394928,63;5721131,89
"10821";24361;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Kirchhain-Finsterwalder Becken";"Elbe-Elster";118,58;0,86349;2,55393;13,67464;0,1287;186,5838;3;3;3;0,84278;12,26356;2,45901;NA;NA;NA;NA;NA;396428,63;5721131,89
"10822";24362;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Kirchhain-Finsterwalder Becken";"Elbe-Elster";121,15;NA;1,0494;20,36684;14,67932;169,57927;1;23;NA;0,69206;4,60473;2,64382;NA;NA;NA;NA;NA;397928,63;5721131,89
"10823";24363;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Kirchhain-Finsterwalder Becken";"Elbe-Elster";100,42;NA;-9,10664;3,85995;1,37493;65,70844;6;22;NA;0,89813;12,02887;0,3969;1;1;1;1,82424;NA;399428,63;5721131,89
"10824";24412;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Cottbusser Sandplatte";"Spree-Neiße";110,77;NA;-9,63918;0,02192;0,02474;15,51282;2;2;2;0,95933;16,72533;1,0565;3;NA;2;4,13064;NA;472928,63;5721131,89
"10825";24413;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Cottbusser Sandplatte";"Spree-Neiße";114,84;NA;2,5305;1,92437;1,32516;22,70782;6;21;NA;0,91813;14,79613;0,70517;2;1;2;3,47678;NA;474428,63;5721131,89
"10826";24414;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Cottbusser Sandplatte";"Spree-Neiße";126,01;NA;1,26978;8,30457;4,54408;350,15045;6;22;NA;0,8428;10,3391;0,79715;NA;NA;NA;NA;NA;475928,63;5721131,89
"10827";24415;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Cottbusser Sandplatte";"Spree-Neiße";135,63;NA;-0,769;21,22883;1,28294;329,58035;1;23;NA;0,74627;8,26169;1,34794;NA;NA;NA;NA;NA;477428,63;5721131,89
"10828";24416;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Cottbusser Sandplatte";"Spree-Neiße";141,66;NA;0,55194;32,605;5,2776;153,87102;1;3;3;0,65341;8,22881;3,97545;NA;NA;NA;NA;NA;478928,63;5721131,89
"10829";24417;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Cottbusser Sandplatte";"Spree-Neiße";107,18;NA;-4,18453;1,48188;0,48679;303,60495;6;20;1;0,93504;14,57435;0,30374;NA;NA;NA;NA;NA;480428,63;5721131,89
"10830";24577;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Cottbusser Sandplatte";"Spree-Neiße";138,22;NA;2,64524;16,55422;3,60591;308,34216;1;21;NA;0,82215;11,91661;0,58789;NA;NA;NA;NA;NA;472928,63;5719631,89
"10831";24578;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Cottbusser Sandplatte";"Spree-Neiße";138,34;NA;4,07512;14,53992;9,30838;88,85635;1;22;NA;0,79496;11,30413;0,79146;NA;NA;NA;NA;NA;474428,63;5719631,89
"10832";24579;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Cottbusser Sandplatte";"Spree-Neiße";129;NA;0,77862;2,68062;2,40405;275,54666;6;21;NA;0,88857;13,33885;0,45604;NA;NA;NA;NA;NA;475928,63;5719631,89
"10833";24580;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Cottbusser Sandplatte";"Spree-Neiße";142,89;NA;-0,44451;17,6929;2,19806;199,8642;1;22;NA;0,79535;10,79047;0,99686;NA;NA;NA;NA;NA;477428,63;5719631,89
"10834";24581;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Cottbusser Sandplatte";"Spree-Neiße";137,07001;NA;0,33474;8,60886;2,08839;174,7641;6;22;NA;0,84472;11,40546;1,19001;NA;NA;NA;NA;NA;478928,63;5719631,89
"10835";24582;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Cottbusser Sandplatte";"Spree-Neiße";115,61;NA;2,22591;2,60127;2,47741;61,79222;6;22;NA;0,85576;11,2007;1,00554;NA;NA;NA;NA;NA;480428,63;5719631,89
"10836";24583;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Cottbusser Sandplatte";"Spree-Neiße";109,83;NA;-5,31283;5,34689;0,78678;24,85784;6;21;NA;0,90056;14,38569;0,49038;NA;NA;NA;NA;NA;481928,63;5719631,89
"10837";24570;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Cottbusser Sandplatte";"Spree-Neiße";104,97;NA;5,10572;3,50909;0,93742;242,6506;6;22;NA;0,88571;12,21755;0,82162;NA;NA;NA;NA;NA;462428,63;5719631,89
"10838";24571;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Cottbusser Sandplatte";"Spree-Neiße";107,95;NA;-0,77429;1,61433;0,66503;23,27839;6;20;1;0,90062;11,4685;1,18955;NA;NA;NA;NA;NA;463928,63;5719631,89
"10839";24572;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Lausitzer Grenzwall";"Spree-Neiße";122,72;NA;4,20152;8,62364;3,09675;320,21146;6;22;NA;0,81968;9,5913;0,69736;NA;NA;NA;NA;NA;465428,63;5719631,89
"10840";24573;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Lausitzer Grenzwall";"Spree-Neiße";126,19;NA;3,36436;4,20804;2,68484;62,33778;6;22;NA;0,8607;11,0027;0,9757;3;4;3;5,37761;NA;466928,63;5719631,89
"10841";24574;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Lausitzer Grenzwall";"Spree-Neiße";142,31;NA;-2,0881;13,07887;1,66122;290,23282;6;22;NA;0,82216;9,6564;2,30803;NA;NA;NA;NA;NA;468428,63;5719631,89
"10842";24575;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Lausitzer Grenzwall";"Spree-Neiße";139,06;NA;-39,41325;9,30385;3,94963;156,68614;6;3;3;0,81667;8,27901;15,99648;NA;NA;NA;NA;NA;469928,63;5719631,89
"10843";24576;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Lausitzer Grenzwall";"Spree-Neiße";138,78999;NA;0,50658;9,72028;9,30655;158,40634;6;23;NA;0,7823;8,5778;1,0842;0;2;3;5,80225;NA;471428,63;5719631,89
"10844";24559;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Lausitzer Grenzwall";"Spree-Neiße";116,86;NA;-5,56791;4,71117;3,29193;339,87866;6;3;3;0,86145;8,85682;3,09005;NA;NA;NA;NA;NA;445928,63;5719631,89
"10845";24560;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Lausitzer Grenzwall";"Spree-Neiße";125,11;NA;-1,33466;15,32133;8,52449;336,1792;6;23;NA;0,74532;5,53247;4,06423;0;2;2;2,59193;NA;447428,63;5719631,89
"10846";24561;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Lausitzer Grenzwall";"Spree-Neiße";130,73;NA;2,19165;1,14035;1,0993;124,64413;6;22;NA;0,90331;12,19725;3,08992;2;2;2;4,04663;NA;448928,63;5719631,89
"10847";24562;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Cottbusser Sandplatte";"Spree-Neiße";122,09;NA;-18,93058;9,67639;3,15466;342,58807;6;22;NA;0,84542;10,31703;1,02318;NA;NA;NA;NA;NA;450428,63;5719631,89
"10848";24563;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Cottbusser Sandplatte";"Spree-Neiße";109,44;NA;1,68228;3,24958;0,1083;16,8978;6;21;NA;0,91336;13,06477;1,17619;3;4;4;8,65799;NA;451928,63;5719631,89
"10849";24564;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Cottbusser Sandplatte";"Spree-Neiße";107,83;NA;7,97481;3,15314;1,82774;64,83861;6;21;NA;0,91705;15,15311;0,96798;5;1;1;1,13054;NA;453428,63;5719631,89
"10850";24565;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Cottbusser Sandplatte";"Spree-Neiße";103,44;NA;19,33831;2,39466;2,14521;327,66022;6;21;NA;0,92709;16,24251;0,16616;NA;NA;NA;NA;NA;454928,63;5719631,89
"10851";24552;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Lausitzer Grenzwall";"Oberspreewald-Lausitz";79,56;3,86703;-1,30612;0,00092;0,00197;352,73758;5;2;2;0,90017;11,60945;0,77176;NA;NA;NA;NA;NA;435428,63;5719631,89
"10852";24553;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Lausitzer Grenzwall";"Oberspreewald-Lausitz";101,74;NA;0,52678;3,74294;3,33467;136,29427;6;21;NA;0,89789;14,32519;2,19547;5;1;1;1,95999;NA;436928,63;5719631,89
"10853";24554;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Lausitzer Grenzwall";"Oberspreewald-Lausitz";108,33;NA;3,90737;10,6313;2,27194;62,56246;6;22;NA;0,81255;9,80432;1,18168;5;1;1;1,22349;NA;438428,63;5719631,89
"10854";24555;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Lausitzer Grenzwall";"Oberspreewald-Lausitz";120,76;NA;-4,00956;22,88004;3,73055;336,13235;1;22;NA;0,74765;8,37761;1,97278;2;5;4;7,7744;NA;439928,63;5719631,89
"10855";24556;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Lausitzer Grenzwall";"Oberspreewald-Lausitz";115,87;NA;10,07597;16,34679;6,42292;12,36873;6;23;NA;0,75626;7,45942;1,12515;3;1;2;4,05061;NA;441428,63;5719631,89
"10856";24557;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Lausitzer Grenzwall";"Oberspreewald-Lausitz";101,76;NA;-3,34763;1,83967;1,25679;281,34445;6;20;1;0,92774;15,82034;1,31988;NA;NA;NA;NA;NA;442928,63;5719631,89
"10857";24558;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Lausitzer Grenzwall";"Oberspreewald-Lausitz";114,09;NA;0,52726;10,18855;4,52346;316,89899;6;23;NA;0,81106;8,69126;1,07754;NA;NA;NA;NA;NA;444428,63;5719631,89
"10858";24545;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Kirchhain-Finsterwalder Becken";"Oberspreewald-Lausitz";115,06;1,26389;-36,28893;0,20586;0,20881;345,00275;5;2;2;0,9716;19,16645;0,05264;2;0;0;0,24073;NA;424928,63;5719631,89
"10859";24546;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Kirchhain-Finsterwalder Becken";"Oberspreewald-Lausitz";116,94;NA;-6,45065;1,39133;0,23892;180,94131;6;20;1;0,92888;16,15379;0,24943;5;0;0;0,44881;NA;426428,63;5719631,89
"10860";24547;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Niederlausitzer Randhügel";"Oberspreewald-Lausitz";122,68;NA;0,82507;5,47351;1,73724;317,8129;6;22;NA;0,83511;10,08262;1,53224;NA;NA;NA;NA;NA;427928,63;5719631,89
"10861";24548;"GG alle 1500m";"LAUSITZER BECKEN UND HEIDELAND";"Lausitzer Grenzwall";"Oberspreewald-Lausitz";124,02;NA;-1,66919;6,02251;0,42671;246,21864;6;21;NA;0,89829;14,03499;0,5119;NA;NA;NA;NA;NA;429428,63;5719631,89
